Model,scenario,region,riverBasin,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
GCAM,REF,Europe_Non_EU,TigrEuphR,LandCover|Pasture|Managed,Mha,0.479571,0.611361,0.635642,0.663174,0.690099,0.71343,0.735602,0.754584,0.771361,0.786537,0.799783
GCAM,REF,Europe_Non_EU,TigrEuphR,LandCover|Pasture|Total,Mha,4.595801,4.595971,4.538392,4.491764,4.453399,4.40986,4.388482,4.370254,4.358521,4.343997,4.335993
GCAM,REF,Europe_Non_EU,TigrEuphR,LandCover|Pasture|Unmanaged,Mha,4.11623,3.98461,3.90275,3.82859,3.7633,3.69643,3.65288,3.61567,3.58716,3.55746,3.53621
GCAM,REF,Europe_Non_EU,TigrEuphR,LandCover|Shrubland,Mha,1.401178,1.492367,1.477684,1.464233,1.452214,1.439498,1.431293,1.424185,1.418749,1.412949,1.40884
GCAM,REF,Europe_Non_EU,TigrEuphR,LandCover|Total,Mha,17.54673378,17.54672478,17.54672858,17.54673419,17.54673704,17.54673836,17.54673011,17.5467267,17.54673333,17.54673784,17.54673787
GCAM,REF,Europe_Non_EU,TigrEuphR,LandUse|Crops|Corn,Mha,0.01438546,0.01604498,0.01620726,0.01615836,0.01607249,0.01630761,0.01653693,0.01675336,0.0169673,0.01718479,0.01743266
GCAM,REF,Europe_Non_EU,TigrEuphR,LandUse|Crops|EnergyCrops,Mha,0,0,0.097718334,0.173746221,0.264968056,0.342113394,0.370800907,0.398773432,0.427860461,0.455287053,0.477559633
GCAM,REF,Europe_Non_EU,TigrEuphR,LandUse|Crops|OtherCrops,Mha,1.5803432,1.51781044,1.587615904,1.669193322,1.727011069,1.794304534,1.849091102,1.90365833,1.941962743,1.974430832,1.996423012
GCAM,REF,Europe_Non_EU,TigrEuphR,LandUse|Crops|OtherGrains,Mha,0.6459028,0.6078768,0.6160779,0.626344,0.6357264,0.645168,0.6540291,0.6596532,0.6644585,0.6705422,0.6765347
GCAM,REF,Europe_Non_EU,TigrEuphR,LandUse|Crops|OtherOilCrops,Mha,0.2285808,0.2450214,0.2527127,0.260253,0.2650503,0.2652997,0.2652086,0.2640002,0.26183,0.2615464,0.2601823
GCAM,REF,Europe_Non_EU,TigrEuphR,LandUse|Crops|Rapeseed,Mha,0.00656244,0.00721886,0.00726408,0.00723719,0.00706769,0.00499338,0.00298941,0.001370243,3.37E-04,3.31E-04,3.28E-04
GCAM,REF,Europe_Non_EU,TigrEuphR,LandUse|Crops|Rice,Mha,0.00715668,0.00782854,0.00801224,0.00813933,0.00809227,0.00794659,0.00775066,0.00750286,0.00720768,0.00689515,0.00656456
GCAM,REF,Europe_Non_EU,TigrEuphR,LandUse|Crops|Soybean,Mha,2.67E-04,5.01E-04,4.88E-04,4.69E-04,4.51E-04,4.29E-04,4.11E-04,3.94E-04,3.79E-04,3.85E-04,3.91E-04
GCAM,REF,Europe_Non_EU,TigrEuphR,LandUse|Crops|SugarCrops,Mha,0.0442867,0.04260716,0.04350535,0.04449733,0.04449736,0.04445752,0.04435187,0.04405367,0.04353287,0.04284514,0.04204872
GCAM,REF,Europe_Non_EU,TigrEuphR,LandUse|Crops|Total,Mha,4.27433278,4.15315578,4.340450776,4.503805291,4.645216038,4.797094463,4.886664506,4.963597401,5.019762627,5.08185004,5.123151868
GCAM,REF,Europe_Non_EU,TigrEuphR,LandUse|Crops|Wheat,Mha,1.7468476,1.7082466,1.7108495,1.6977672,1.676279,1.6760744,1.675495,1.6674378,1.6552272,1.6524023,1.6456878
GCAM,REF,European Free Trade Association,ArcticIsl,LandCover|OtherNotArable,Mha,2.464055008,2.460381008,2.460381008,2.460381008,2.460381008,2.460381008,2.460381008,2.460381008,2.460381008,2.460381008,2.460381008
GCAM,REF,European Free Trade Association,ArcticIsl,LandCover|Shrubland,Mha,0.06531055,0.06897962,0.06897962,0.06897962,0.06897962,0.06897962,0.06897962,0.06897962,0.06897962,0.06897962,0.06897962
GCAM,REF,European Free Trade Association,ArcticIsl,LandCover|Total,Mha,2.529365558,2.529360628,2.529360628,2.529360628,2.529360628,2.529360628,2.529360628,2.529360628,2.529360628,2.529360628,2.529360628
GCAM,REF,European Free Trade Association,DanubeR,LandCover|Cropland,Mha,0.003638108,0.003575829,0.004095265,0.004441404,0.004773598,0.005092476,0.005277833,0.005475843,0.005651548,0.005894197,0.006106016
GCAM,REF,European Free Trade Association,DanubeR,LandCover|Forest|Managed,Mha,0.00382953,0.0043196,0.00465282,0.00496992,0.0052732,0.0055711,0.00582045,0.00604531,0.00623898,0.00641828,0.00656287
GCAM,REF,European Free Trade Association,DanubeR,LandCover|Forest|Total,Mha,0.02595623,0.0261772,0.02624562,0.02636302,0.0264721,0.0265875,0.02670265,0.02679721,0.02687278,0.02693178,0.02697437
GCAM,REF,European Free Trade Association,DanubeR,LandCover|Forest|Unmanaged,Mha,0.0221267,0.0218576,0.0215928,0.0213931,0.0211989,0.0210164,0.0208822,0.0207519,0.0206338,0.0205135,0.0204115
GCAM,REF,European Free Trade Association,DanubeR,LandCover|Grassland,Mha,0.0632015,0.0636145,0.0633731,0.0631648,0.0629641,0.0627713,0.0626149,0.0624613,0.0623195,0.0621637,0.0620248
GCAM,REF,European Free Trade Association,DanubeR,LandCover|OtherArable,Mha,0.00460097,0.00460025,0.00455579,0.00451182,0.00447323,0.00443388,0.00440418,0.00437541,0.00435144,0.00431632,0.00428512
GCAM,REF,European Free Trade Association,DanubeR,LandCover|OtherNotArable,Mha,0.017501104,0.017731104,0.017731104,0.017731104,0.017731104,0.017731104,0.017731104,0.017731104,0.017731104,0.017731104,0.017731104
GCAM,REF,European Free Trade Association,DanubeR,LandCover|Pasture|Managed,Mha,0.00478529,0.00464716,0.00498307,0.00531172,0.00562647,0.00591889,0.00619795,0.00647179,0.00673795,0.00701391,0.00727125
GCAM,REF,European Free Trade Association,DanubeR,LandCover|Pasture|Total,Mha,0.07121159,0.07040856,0.07010667,0.06989542,0.06969337,0.06949119,0.06937695,0.06926659,0.06918115,0.06907051,0.06898615
GCAM,REF,European Free Trade Association,DanubeR,LandCover|Pasture|Unmanaged,Mha,0.0664263,0.0657614,0.0651236,0.0645837,0.0640669,0.0635723,0.063179,0.0627948,0.0624432,0.0620566,0.0617149
GCAM,REF,European Free Trade Association,DanubeR,LandCover|Total,Mha,0.186109502,0.186107443,0.186107549,0.186107568,0.186107502,0.18610745,0.186107617,0.186107457,0.186107522,0.186107611,0.18610756
GCAM,REF,European Free Trade Association,DanubeR,LandUse|Crops|Corn,Mha,4.45E-04,3.97E-04,4.15E-04,4.54E-04,4.84E-04,5.09E-04,5.31E-04,5.53E-04,5.71E-04,5.92E-04,6.14E-04
GCAM,REF,European Free Trade Association,DanubeR,LandUse|Crops|EnergyCrops,Mha,0,0,4.23E-04,6.36E-04,8.57E-04,0.001052954,0.001149256,0.001262865,0.001376146,0.001494767,0.001594065
GCAM,REF,European Free Trade Association,DanubeR,LandUse|Crops|OtherCrops,Mha,0.001200849,0.001221789,0.001275937,0.001346455,0.001404345,0.001468055,0.001510715,0.001550586,0.001579915,0.001639599,0.001693003
GCAM,REF,European Free Trade Association,DanubeR,LandUse|Crops|OtherGrains,Mha,6.16E-04,5.67E-04,5.81E-04,5.91E-04,6.02E-04,6.19E-04,6.32E-04,6.42E-04,6.51E-04,6.66E-04,6.78E-04
GCAM,REF,European Free Trade Association,DanubeR,LandUse|Crops|OtherOilCrops,Mha,3.61E-05,4.14E-05,3.60E-05,3.71E-05,3.78E-05,3.93E-05,4.06E-05,4.19E-05,4.29E-05,4.41E-05,4.50E-05
GCAM,REF,European Free Trade Association,DanubeR,LandUse|Crops|Rapeseed,Mha,3.22E-04,3.41E-04,3.39E-04,3.47E-04,3.54E-04,3.58E-04,3.60E-04,3.64E-04,3.66E-04,3.74E-04,3.82E-04
GCAM,REF,European Free Trade Association,DanubeR,LandUse|Crops|Soybean,Mha,1.57E-05,2.24E-05,2.48E-05,2.59E-05,2.69E-05,2.76E-05,2.83E-05,2.91E-05,2.99E-05,3.10E-05,3.20E-05
GCAM,REF,European Free Trade Association,DanubeR,LandUse|Crops|SugarCrops,Mha,1.06E-04,1.10E-04,1.14E-04,1.17E-04,1.20E-04,1.22E-04,1.25E-04,1.27E-04,1.30E-04,1.33E-04,1.35E-04
GCAM,REF,European Free Trade Association,DanubeR,LandUse|Crops|Total,Mha,0.003638108,0.003575829,0.004095265,0.004441404,0.004773598,0.005092476,0.005277833,0.005475843,0.005651548,0.005894197,0.006106016
GCAM,REF,European Free Trade Association,DanubeR,LandUse|Crops|Wheat,Mha,8.97E-04,8.75E-04,8.87E-04,8.86E-04,8.86E-04,8.96E-04,9.01E-04,9.05E-04,9.05E-04,9.21E-04,9.33E-04
GCAM,REF,European Free Trade Association,Iceland,LandCover|Cropland,Mha,6.95E-04,6.04E-04,6.21E-04,6.37E-04,6.49E-04,6.62E-04,6.68E-04,6.74E-04,6.78E-04,7.00E-04,7.16E-04
GCAM,REF,European Free Trade Association,Iceland,LandCover|Forest|Managed,Mha,0.0633295,0.0686629,0.0743809,0.0797003,0.0848332,0.0898863,0.0940442,0.0978311,0.101111,0.104186,0.106673
GCAM,REF,European Free Trade Association,Iceland,LandCover|Forest|Total,Mha,0.4292415,0.4161049,0.4195679,0.4227713,0.4258732,0.4289733,0.4314492,0.4336591,0.435509,0.437174,0.438441
GCAM,REF,European Free Trade Association,Iceland,LandCover|Forest|Unmanaged,Mha,0.365912,0.347442,0.345187,0.343071,0.34104,0.339087,0.337405,0.335828,0.334398,0.332988,0.331768
GCAM,REF,European Free Trade Association,Iceland,LandCover|Grassland,Mha,0.388864,0.372251,0.371407,0.370587,0.369793,0.369045,0.368343,0.36765,0.366978,0.366273,0.365617
GCAM,REF,European Free Trade Association,Iceland,LandCover|OtherArable,Mha,0.119143,0.216673,0.216183,0.215703,0.21524,0.214804,0.214394,0.21399,0.213599,0.213184,0.212798
GCAM,REF,European Free Trade Association,Iceland,LandCover|OtherNotArable,Mha,6.91377106,6.84624306,6.84624306,6.84624306,6.84624306,6.84624306,6.84624306,6.84624306,6.84624306,6.84624306,6.84624306
GCAM,REF,European Free Trade Association,Iceland,LandCover|Pasture|Managed,Mha,0.114368,0.112333,0.120821,0.129035,0.13693,0.144303,0.151235,0.158066,0.164695,0.17166,0.178153
GCAM,REF,European Free Trade Association,Iceland,LandCover|Pasture|Total,Mha,1.701948,1.701943,1.699831,1.697935,1.69611,1.694203,1.692855,1.691756,1.690995,1.69045,1.690233
GCAM,REF,European Free Trade Association,Iceland,LandCover|Pasture|Unmanaged,Mha,1.58758,1.58961,1.57901,1.5689,1.55918,1.5499,1.54162,1.53369,1.5263,1.51879,1.51208
GCAM,REF,European Free Trade Association,Iceland,LandCover|Shrubland,Mha,0.0124831,0.0123171,0.0122892,0.012262,0.0122358,0.012211,0.0121878,0.0121648,0.0121426,0.0121193,0.0120976
GCAM,REF,European Free Trade Association,Iceland,LandCover|Total,Mha,9.566145867,9.566136384,9.566142331,9.566138084,9.566143793,9.566141617,9.566139713,9.56613649,9.56614487,9.566143225,9.566145925
GCAM,REF,European Free Trade Association,Iceland,LandUse|Crops|EnergyCrops,Mha,0,0,1.96E-05,2.96E-05,4.03E-05,4.98E-05,5.43E-05,5.96E-05,6.49E-05,7.05E-05,7.52E-05
GCAM,REF,European Free Trade Association,Iceland,LandUse|Crops|OtherCrops,Mha,6.95E-04,6.04E-04,6.02E-04,6.07E-04,6.08E-04,6.12E-04,6.13E-04,6.14E-04,6.13E-04,6.29E-04,6.41E-04
GCAM,REF,European Free Trade Association,Iceland,LandUse|Crops|Total,Mha,6.95E-04,6.04E-04,6.21E-04,6.37E-04,6.49E-04,6.62E-04,6.68E-04,6.74E-04,6.78E-04,7.00E-04,7.16E-04
GCAM,REF,European Free Trade Association,PoR,LandCover|Cropland,Mha,0.007932586,0.007867626,0.009153291,0.009937269,0.010699136,0.011415891,0.011806729,0.012232103,0.012614308,0.013139684,0.013592375
GCAM,REF,European Free Trade Association,PoR,LandCover|Forest|Managed,Mha,0.0137456,0.0160599,0.0172103,0.0183065,0.0193459,0.0203599,0.0212092,0.021969,0.0226198,0.0232143,0.023691
GCAM,REF,European Free Trade Association,PoR,LandCover|Forest|Total,Mha,0.0931668,0.0973248,0.097515,0.0978753,0.0982077,0.0985558,0.0989146,0.0992069,0.0994418,0.0996138,0.0997376
GCAM,REF,European Free Trade Association,PoR,LandCover|Forest|Unmanaged,Mha,0.0794212,0.0812649,0.0803047,0.0795688,0.0788618,0.0781959,0.0777054,0.0772379,0.076822,0.0763995,0.0760466
GCAM,REF,European Free Trade Association,PoR,LandCover|Grassland,Mha,0.1525489,0.1489759,0.1481999,0.1475679,0.1469589,0.1463744,0.1459267,0.1454945,0.1451065,0.1446865,0.1443256
GCAM,REF,European Free Trade Association,PoR,LandCover|OtherArable,Mha,0.00768052,0.00763547,0.00752487,0.00742703,0.0073393,0.00725116,0.00718653,0.00712437,0.00707259,0.00699923,0.00693564
GCAM,REF,European Free Trade Association,PoR,LandCover|OtherNotArable,Mha,0.03807329,0.03875729,0.03875729,0.03875729,0.03875729,0.03875729,0.03875729,0.03875729,0.03875729,0.03875729,0.03875729
GCAM,REF,European Free Trade Association,PoR,LandCover|Pasture|Managed,Mha,0.00638139,0.0061911,0.00659341,0.00699016,0.0073654,0.00770897,0.00804145,0.00836606,0.00868184,0.00900686,0.00931092
GCAM,REF,European Free Trade Association,PoR,LandCover|Pasture|Total,Mha,0.09496379,0.0938008,0.09321181,0.09279796,0.0923998,0.09200787,0.09177045,0.09154716,0.09136974,0.09116586,0.09101382
GCAM,REF,European Free Trade Association,PoR,LandCover|Pasture|Unmanaged,Mha,0.0885824,0.0876097,0.0866184,0.0858078,0.0850344,0.0842989,0.083729,0.0831811,0.0826879,0.082159,0.0817029
GCAM,REF,European Free Trade Association,PoR,LandCover|Total,Mha,0.394365886,0.394361886,0.394362161,0.394362749,0.394362126,0.394362411,0.394362299,0.394362323,0.394362228,0.394362364,0.394362325
GCAM,REF,European Free Trade Association,PoR,LandUse|Crops|Corn,Mha,3.94E-04,3.52E-04,3.65E-04,3.99E-04,4.23E-04,4.44E-04,4.62E-04,4.80E-04,4.95E-04,5.12E-04,5.30E-04
GCAM,REF,European Free Trade Association,PoR,LandUse|Crops|EnergyCrops,Mha,0,0,0.001111985,0.001664169,0.002236134,0.002736462,0.002977454,0.003262132,0.003545884,0.003841705,0.004088394
GCAM,REF,European Free Trade Association,PoR,LandUse|Crops|OtherCrops,Mha,0.002728742,0.002775323,0.002884938,0.003034874,0.003155223,0.003284317,0.003368649,0.003446523,0.00350155,0.003624585,0.003734919
GCAM,REF,European Free Trade Association,PoR,LandUse|Crops|OtherGrains,Mha,0.00115591,0.00106347,0.001093638,0.001119825,0.001146136,0.001175538,0.001194941,0.00121187,0.001224422,0.001248592,0.001271637
GCAM,REF,European Free Trade Association,PoR,LandUse|Crops|OtherOilCrops,Mha,1.02E-04,1.17E-04,1.01E-04,1.04E-04,1.05E-04,1.09E-04,1.13E-04,1.16E-04,1.19E-04,1.22E-04,1.24E-04
GCAM,REF,European Free Trade Association,PoR,LandUse|Crops|Rapeseed,Mha,5.66E-04,6.00E-04,5.93E-04,6.06E-04,6.16E-04,6.20E-04,6.24E-04,6.28E-04,6.30E-04,6.43E-04,6.55E-04
GCAM,REF,European Free Trade Association,PoR,LandUse|Crops|Soybean,Mha,2.81E-05,4.02E-05,4.42E-05,4.60E-05,4.76E-05,4.88E-05,4.99E-05,5.11E-05,5.24E-05,5.43E-05,5.60E-05
GCAM,REF,European Free Trade Association,PoR,LandUse|Crops|SugarCrops,Mha,5.34E-04,5.56E-04,5.75E-04,5.90E-04,6.01E-04,6.12E-04,6.25E-04,6.39E-04,6.51E-04,6.64E-04,6.74E-04
GCAM,REF,European Free Trade Association,PoR,LandUse|Crops|Total,Mha,0.007932586,0.007867626,0.009153291,0.009937269,0.010699136,0.011415891,0.011806729,0.012232103,0.012614308,0.013139684,0.013592375
GCAM,REF,European Free Trade Association,PoR,LandUse|Crops|Wheat,Mha,0.0024236,0.00236358,0.00238394,0.00237459,0.00236757,0.00238527,0.00239294,0.00239778,0.0023955,0.00243009,0.0024589
GCAM,REF,European Free Trade Association,RhineR,LandCover|Cropland,Mha,0.23429591,0.232230834,0.260112714,0.277558791,0.294270483,0.310184138,0.318974438,0.328353501,0.336633358,0.348391156,0.358468447
GCAM,REF,European Free Trade Association,RhineR,LandCover|Forest|Managed,Mha,0.136964,0.153015,0.162949,0.172742,0.181933,0.190858,0.198533,0.20529,0.211035,0.216058,0.220034
GCAM,REF,European Free Trade Association,RhineR,LandCover|Forest|Total,Mha,0.9283309,0.9272855,0.9206205,0.9187855,0.9167845,0.9152275,0.9158115,0.9156045,0.9151335,0.9133535,0.9116215
GCAM,REF,European Free Trade Association,RhineR,LandCover|Forest|Unmanaged,Mha,0.7913669,0.7742705,0.7576715,0.7460435,0.7348515,0.7243695,0.7172785,0.7103145,0.7040985,0.6972955,0.6915875
GCAM,REF,European Free Trade Association,RhineR,LandCover|Grassland,Mha,0.4912126,0.4996292,0.4943492,0.4902972,0.4864192,0.4826592,0.4800032,0.4773892,0.4750732,0.4723002,0.4699192
GCAM,REF,European Free Trade Association,RhineR,LandCover|OtherArable,Mha,0.101523,0.100366,0.0983923,0.096668,0.0951305,0.0935693,0.0924709,0.0914171,0.0905492,0.0892657,0.0881638
GCAM,REF,European Free Trade Association,RhineR,LandCover|OtherNotArable,Mha,0.1701614,0.1753416,0.1753416,0.1753416,0.1753416,0.1753416,0.1753416,0.1753416,0.1753416,0.1753416,0.1753416
GCAM,REF,European Free Trade Association,RhineR,LandCover|Pasture|Managed,Mha,0.0528961,0.0513395,0.0541902,0.0571065,0.0598302,0.0622676,0.0647452,0.0671345,0.0694718,0.0717587,0.0739051
GCAM,REF,European Free Trade Association,RhineR,LandCover|Pasture|Total,Mha,0.7871655,0.7778384,0.7638751,0.7540404,0.7447451,0.7357105,0.7300901,0.7245864,0.7199607,0.7140396,0.709177
GCAM,REF,European Free Trade Association,RhineR,LandCover|Pasture|Unmanaged,Mha,0.7342694,0.7264989,0.7096849,0.6969339,0.6849149,0.6734429,0.6653449,0.6574519,0.6504889,0.6422809,0.6352719
GCAM,REF,European Free Trade Association,RhineR,LandCover|Total,Mha,2.71268931,2.712691534,2.712691414,2.712691491,2.712691383,2.712692238,2.712691738,2.712692301,2.712691558,2.712691756,2.712691547
GCAM,REF,European Free Trade Association,RhineR,LandUse|Crops|Corn,Mha,0.012919942,0.011541742,0.011923159,0.012957181,0.01370416,0.014310491,0.014833719,0.015390536,0.015820466,0.016289122,0.016804433
GCAM,REF,European Free Trade Association,RhineR,LandUse|Crops|EnergyCrops,Mha,0,0,0.024287039,0.036269433,0.048631842,0.059368564,0.064461884,0.070461385,0.076426306,0.082562635,0.087647774
GCAM,REF,European Free Trade Association,RhineR,LandUse|Crops|OtherCrops,Mha,0.08034265,0.08171637,0.084470694,0.088427282,0.091554423,0.09491049,0.097098838,0.099106506,0.100512115,0.103645753,0.106451394
GCAM,REF,European Free Trade Association,RhineR,LandUse|Crops|OtherGrains,Mha,0.034365946,0.031617826,0.032072811,0.032404107,0.032799563,0.033448265,0.033949842,0.034313836,0.034598011,0.035177831,0.035668646
GCAM,REF,European Free Trade Association,RhineR,LandUse|Crops|OtherOilCrops,Mha,0.00297408,0.00340284,0.00293201,0.00299547,0.00303368,0.00313103,0.00321722,0.00329878,0.00336694,0.00344013,0.00349533
GCAM,REF,European Free Trade Association,RhineR,LandUse|Crops|Rapeseed,Mha,0.01692512,0.01794568,0.01763118,0.01792762,0.01815864,0.0181891,0.0182411,0.01831407,0.01834959,0.01865332,0.01893291
GCAM,REF,European Free Trade Association,RhineR,LandUse|Crops|Soybean,Mha,8.41E-04,0.00120153,0.001314305,0.001362023,0.001404413,0.001433276,0.001461974,0.001492148,0.001526209,0.001575439,0.001619023
GCAM,REF,European Free Trade Association,RhineR,LandUse|Crops|SugarCrops,Mha,0.015242626,0.015870246,0.016318516,0.016639775,0.016893862,0.017099322,0.017392061,0.01770984,0.017985121,0.018281226,0.018496537
GCAM,REF,European Free Trade Association,RhineR,LandUse|Crops|Total,Mha,0.23429591,0.232230834,0.260112714,0.277558791,0.294270483,0.310184138,0.318974438,0.328353501,0.336633358,0.348391156,0.358468447
GCAM,REF,European Free Trade Association,RhineR,LandUse|Crops|Wheat,Mha,0.070685,0.0689346,0.069163,0.0685759,0.0680899,0.0682936,0.0683178,0.0682664,0.0680486,0.0687657,0.0693524
GCAM,REF,European Free Trade Association,RhoneR,LandCover|Cropland,Mha,0.05310801,0.05267763,0.057412236,0.060607363,0.063611132,0.066525191,0.068202213,0.069969273,0.071483459,0.073787707,0.07578811
GCAM,REF,European Free Trade Association,RhoneR,LandCover|Forest|Managed,Mha,0.0323732,0.0353528,0.037812,0.0401729,0.0424076,0.0445785,0.0464182,0.0480538,0.0494563,0.0506953,0.0516809
GCAM,REF,European Free Trade Association,RhoneR,LandCover|Forest|Total,Mha,0.219423,0.2142415,0.2135467,0.2135466,0.2135253,0.2135542,0.2138849,0.2140595,0.214175,0.213994,0.2137836
GCAM,REF,European Free Trade Association,RhoneR,LandCover|Forest|Unmanaged,Mha,0.1870498,0.1788887,0.1757347,0.1733737,0.1711177,0.1689757,0.1674667,0.1660057,0.1647187,0.1632987,0.1621027
GCAM,REF,European Free Trade Association,RhoneR,LandCover|Grassland,Mha,0.1587111,0.1645253,0.1630333,0.1618253,0.1606823,0.1595663,0.1587563,0.1579683,0.1572813,0.1564443,0.1557243
GCAM,REF,European Free Trade Association,RhoneR,LandCover|OtherArable,Mha,0.0241746,0.024089,0.0236544,0.0232616,0.0229143,0.0225621,0.0223116,0.0220715,0.0218766,0.0215827,0.0213289
GCAM,REF,European Free Trade Association,RhoneR,LandCover|OtherNotArable,Mha,0.0926758,0.0942678,0.0942678,0.0942678,0.0942678,0.0942678,0.0942678,0.0942678,0.0942678,0.0942678,0.0942678
GCAM,REF,European Free Trade Association,RhoneR,LandCover|Pasture|Managed,Mha,0.0101429,0.00984537,0.0104445,0.0110391,0.0116001,0.0121062,0.0126081,0.0130955,0.0135734,0.0140455,0.0144873
GCAM,REF,European Free Trade Association,RhoneR,LandCover|Pasture|Total,Mha,0.1509399,0.14916607,0.1471562,0.1456448,0.1442318,0.1428349,0.1419428,0.1410832,0.1403831,0.1394492,0.138682
GCAM,REF,European Free Trade Association,RhoneR,LandCover|Pasture|Unmanaged,Mha,0.140797,0.1393207,0.1367117,0.1346057,0.1326317,0.1307287,0.1293347,0.1279877,0.1268097,0.1254037,0.1241947
GCAM,REF,European Free Trade Association,RhoneR,LandCover|Shrubland,Mha,0.011286067,0.011350087,0.011247187,0.011163887,0.011084987,0.011007987,0.010952087,0.010897787,0.010850337,0.010792607,0.010742927
GCAM,REF,European Free Trade Association,RhoneR,LandCover|Total,Mha,0.710318477,0.710317387,0.710317823,0.71031735,0.710317619,0.710318478,0.7103177,0.71031736,0.710317596,0.710318314,0.710317637
GCAM,REF,European Free Trade Association,RhoneR,LandUse|Crops|Corn,Mha,0.002654461,0.002371281,0.002453702,0.00266899,0.002825646,0.002953773,0.003063755,0.003180799,0.003271845,0.003371297,0.003480018
GCAM,REF,European Free Trade Association,RhoneR,LandUse|Crops|EnergyCrops,Mha,0,0,0.003793096,0.005665768,0.007599628,0.009284646,0.010098773,0.011059545,0.012017345,0.013004092,0.013823972
GCAM,REF,European Free Trade Association,RhoneR,LandUse|Crops|OtherCrops,Mha,0.01823777,0.018549452,0.019209706,0.020133367,0.020865434,0.021647446,0.022155841,0.02262311,0.022950355,0.023684189,0.024340052
GCAM,REF,European Free Trade Association,RhoneR,LandUse|Crops|OtherGrains,Mha,0.00774125,0.007122208,0.007277993,0.007403425,0.007539475,0.007696965,0.007808658,0.00790511,0.007975859,0.008107546,0.008234901
GCAM,REF,European Free Trade Association,RhoneR,LandUse|Crops|OtherOilCrops,Mha,7.00E-04,8.00E-04,6.91E-04,7.06E-04,7.16E-04,7.40E-04,7.61E-04,7.81E-04,7.97E-04,8.15E-04,8.29E-04
GCAM,REF,European Free Trade Association,RhoneR,LandUse|Crops|Rapeseed,Mha,0.00383494,0.00406618,0.00400153,0.00407261,0.00412917,0.00414047,0.00415499,0.0041743,0.00418519,0.00425767,0.00432404
GCAM,REF,European Free Trade Association,RhoneR,LandUse|Crops|Soybean,Mha,1.93E-04,2.77E-04,3.03E-04,3.14E-04,3.24E-04,3.31E-04,3.38E-04,3.45E-04,3.54E-04,3.65E-04,3.76E-04
GCAM,REF,European Free Trade Association,RhoneR,LandUse|Crops|SugarCrops,Mha,0.003548222,0.003694322,0.003806579,0.003886746,0.003951646,0.004007526,0.004082409,0.004163366,0.004234753,0.004307818,0.004361222
GCAM,REF,European Free Trade Association,RhoneR,LandUse|Crops|Total,Mha,0.05310801,0.05267763,0.057412236,0.060607363,0.063611132,0.066525191,0.068202213,0.069969273,0.071483459,0.073787707,0.07578811
GCAM,REF,European Free Trade Association,RhoneR,LandUse|Crops|Wheat,Mha,0.01619828,0.01579714,0.01587574,0.01575566,0.01565951,0.01572296,0.01573867,0.01573693,0.01569721,0.01587457,0.01601948
GCAM,REF,European Free Trade Association,ScndnvN,LandCover|Cropland,Mha,0.334353237,0.313963736,0.67010772,0.837323719,1.00310521,1.143942688,1.207704943,1.281084496,1.352470659,1.42857605,1.491384872
GCAM,REF,European Free Trade Association,ScndnvN,LandCover|Forest|Managed,Mha,1.78176,1.99239,2.04252,2.1188,2.18439,2.24886,2.31319,2.36516,2.40619,2.44072,2.46747
GCAM,REF,European Free Trade Association,ScndnvN,LandCover|Forest|Total,Mha,12.07662,12.0741,11.85812,11.7761,11.69209,11.62503,11.60792,11.58036,11.55027,11.51546,11.48631
GCAM,REF,European Free Trade Association,ScndnvN,LandCover|Forest|Unmanaged,Mha,10.29486,10.08171,9.8156,9.6573,9.5077,9.37617,9.29473,9.2152,9.14408,9.07474,9.01884
